kind,etag,id,snippet.channelId,snippet.videoId,snippet.topLevelComment.kind,snippet.topLevelComment.etag,snippet.topLevelComment.id,snippet.topLevelComment.snippet.channelId,snippet.topLevelComment.snippet.videoId,snippet.topLevelComment.snippet.textDisplay,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.authorDisplayName,snippet.topLevelComment.snippet.authorProfileImageUrl,snippet.topLevelComment.snippet.authorChannelUrl,snippet.topLevelComment.snippet.authorChannelId.value,snippet.topLevelComment.snippet.canRate,snippet.topLevelComment.snippet.viewerRating,snippet.topLevelComment.snippet.likeCount,snippet.topLevelComment.snippet.publishedAt,snippet.topLevelComment.snippet.updatedAt,snippet.canReply,snippet.totalReplyCount,snippet.isPublic
youtube#commentThread,m2CzRs57Qno39Pxvw6GI1F0Nxts,UgyKEn85P_tHXKb4NW94AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,5dR2K5UQFYRbhPvMfjDrAv_qEWI,UgyKEn85P_tHXKb4NW94AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Bro all this is really really REALLY inspiring,Bro all this is really really REALLY inspiring,@Polin_art,https://yt3.ggpht.com/I32c6Rgqvf7jbU7AjKbOkWSe79N_pNVSIRvhdoGdAhXOEl4mi2tG-u3lKqY6-_lk4wQmFieGgw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Polin_art,UCoX_LZfBTVSaFOEGh1kGgGQ,True,none,0,2026-06-28T19:24:25Z,2026-06-28T19:24:25Z,True,0,True
youtube#commentThread,XKnAN7xflN5vs_8Ag9ngvEVDV04,Ugz_ONLgKdoRSbiSy314AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,gCK1VvqL98jsxfpq5aQPkdV-kp8,Ugz_ONLgKdoRSbiSy314AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,this is actually impressive,this is actually impressive,@bruhmoment3731,https://yt3.ggpht.com/hjckup7EoXdoztaLvX7LRF9E-PLj4IcVej4dbLEHoFvc2pt22m_AbFe71F-8iwfROju9XXnd=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bruhmoment3731,UCFt3UaGqGQ_n8sCvkp-xzeQ,True,none,0,2026-06-28T19:22:26Z,2026-06-28T19:22:26Z,True,0,True
youtube#commentThread,vvRJ8tPQGLhyPrLWJjrVInsIvN4,Ugym29djSLPC2LzAxwh4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,X7enhjRKnhhHC0dINtYkySy4Qyo,Ugym29djSLPC2LzAxwh4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"<a href=""https://www.youtube.com/watch?v=iRRpvuMG7AM&amp;t=1366"">22:46</a> giving me Akira vibes on this shot",2246 giving me Akira vibes on this shot,@Mono_toneee,https://yt3.ggpht.com/uis5WhP5J9koldpA44rhF2HYrvOf2l0BCfte_HAVs0XfIShKoG2ffj12l8SbaemSwC0jQMgjNEg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Mono_toneee,UC51PAI9XliihQqdHapsU9Kw,True,none,0,2026-06-28T19:14:37Z,2026-06-28T19:14:37Z,True,0,True
youtube#commentThread,SIe0uTgJ1a3UQfO5EMQYumSukkM,UgxvuXmv1WGKSG6rw3t4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,BXcaWhnXD2V5aRjQ0ZZk4fzuEsE,UgxvuXmv1WGKSG6rw3t4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"<a href=""https://www.youtube.com/watch?v=iRRpvuMG7AM&amp;t=1589"">26:29</a> what is the reference",2629 what is the reference,@sevcrycat,https://yt3.ggpht.com/CDJkRZt9zsKKxwVceERXFpQ7HjleBSs5bHeJo1yrJwE03DvItIfytobh5w0E7baC_GSZIuxnH4g=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@sevcrycat,UCwZcmBCx6HSlaNdkUHnCpqQ,True,none,0,2026-06-28T19:04:29Z,2026-06-28T19:04:29Z,True,0,True
youtube#commentThread,V3AR0Z2ElvIgyXExcTB7TL8j9J8,UgysUOhAUcukQyBv8Wl4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,-V9RGpgAoYWKK47FaBlpA0TFlo8,UgysUOhAUcukQyBv8Wl4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"No, not the fat tiger!!!!!",No not the fat tiger,@SreeMoOwO,https://yt3.ggpht.com/je82_NESPhHuyNeH-Ltx1e5eYRMYrvlh40kEZxZAHzSGQ0-r4Ta1FKTaudFr3rZYskwm8UXn=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SreeMoOwO,UCnrEwOhqoSjTnf7LEYHdX1Q,True,none,0,2026-06-28T18:54:48Z,2026-06-28T18:54:48Z,True,0,True
youtube#commentThread,yHCrGz0nKrKSDXLRQeX3XDA2ZaM,UgynUo8lSVjZ1_RZe2h4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,1AIXz27MacZo8cuaBqlLm5dwLOo,UgynUo8lSVjZ1_RZe2h4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"I drew comic for my collage art class, altho I didnt bother with storyline I just took a chapter from pet cemetary and illustrated that, even wrote down all the dialog, I had around 20 pages + cover<br>Each page took me 8 to 10 hours in total, it was brutal","I drew comic for my collage art class altho I didnt bother with storyline I just took a chapter from pet cemetary and illustrated that even wrote down all the dialog I had around 20 pages  cover
Each page took me 8 to 10 hours in total it was brutal",@SandraSine40,https://yt3.ggpht.com/ytc/AIdro_nr-2lLy_LMQ87fcHk2FM1wtKNFZxO3pUIyLpsLbD4ZflA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@SandraSine40,UCsFilYGuClX2GM2xN4bVgJg,True,none,0,2026-06-28T18:36:35Z,2026-06-28T18:36:35Z,True,0,True
youtube#commentThread,Pb3Y10Uv3KeHmLvnB3cyp7APxz0,UgyXTxIZqh_5WFt4ruJ4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,vhhtYqY2l5N83Tw04MuMTil7WxQ,UgyXTxIZqh_5WFt4ruJ4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,when &quot;blame!&quot; mangaka interview? it would be amazing to see ngl,when blame mangaka interview it would be amazing to see ngl,@AllNostalgicAnimeClips,https://yt3.ggpht.com/QEw9f6ORCyUW6V3vcP7HPFuSI95TK5iKwUiUZnPp7S8C1vVaAiZLrIOlO-vs-Eq1Bx_wMEhFZTA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@AllNostalgicAnimeClips,UCaPTmJfOV5X5CFRcA5WD9Ug,True,none,0,2026-06-28T18:06:31Z,2026-06-28T18:06:53Z,True,0,True
youtube#commentThread,3k_LEDe9xBcRPAG6BsZQmAWD1xE,UgzQ7qV834N3Kdqy13p4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,Kr_XSz0EyOu4a_Y9Gc987L9kou0,UgzQ7qV834N3Kdqy13p4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Whens the anime adaptation?,Whens the anime adaptation,@ringomango7,https://yt3.ggpht.com/7bK-VfDT8KKcz8fRTBP--Zr4KdSXFvYyugB0I0GMCwfv7z6TKpEAjOadHSz3EYpOITPlMUwtSQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@ringomango7,UCXdiurmOHNf7ZJguk-FD17g,True,none,1,2026-06-28T17:56:00Z,2026-06-28T17:56:00Z,True,0,True
youtube#commentThread,ywHHcfbJXfWAtiLgUClTEfUne64,Ugw6y-HoXjB_tBtCoVp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,XSBX70YRRBve1hbK0vwS6rNAYaE,Ugw6y-HoXjB_tBtCoVp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"Brooo! This is inspiring…. Man I missed drawing. Aight, I’ll try grinding again and stop complaining.",Brooo This is inspiring Man I missed drawing Aight Ill try grinding again and stop complaining,@shidokusunagi7755,https://yt3.ggpht.com/qqLBXDq9DN8HX_Hl3NeOWsJnozlzZGmgVXeZ5PDo-64CKEIkR7pz5s3oMCmTvX8iA08XGNlv20U=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@shidokusunagi7755,UCwHlrRew_vx4DpHL_RugdRQ,True,none,0,2026-06-28T17:04:05Z,2026-06-28T17:04:05Z,True,0,True
youtube#commentThread,RfHo9qFQ248n5WhV4OG07Ea4Zlg,UgxxNvl2eF5Lf9McjXN4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,bC4r4Xu_L_c-yULkKgSqkAnIUtE,UgxxNvl2eF5Lf9McjXN4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Pewds was done with the main quest and now grinding on all the possible side quest. o7,Pewds was done with the main quest and now grinding on all the possible side quest o7,@Yuuya021,https://yt3.ggpht.com/-5lg_yhHtHWm5b0OUqEhP6Fd88Ht4xZWJhUjTLE7ohW7eqO4IkK_GFbK_nG7OG4Y6FLPFfzY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Yuuya021,UCbqWchi36hiji3G5W_iq0Gg,True,none,0,2026-06-28T16:59:16Z,2026-06-28T16:59:16Z,True,0,True
youtube#commentThread,jvwM-sopsUzN4idDQuSlfMvoEdA,UgzlW03mNJdHXhmMU0V4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,b1dwkLVz0lpNv_pAVd--iOQx6CQ,UgzlW03mNJdHXhmMU0V4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"Beautiful work! Because you go right into full intensity, you are living a full life! Kudos to you, bro!",Beautiful work Because you go right into full intensity you are living a full life Kudos to you bro,@foobar1230,https://yt3.ggpht.com/w-Om9DOMeXraTcHwhv8xuAgDfBxD1Auw7_vw1UUyOWYkVTd7HXsGVD6emrEzcKCs763c1AVNVQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@foobar1230,UCdjLTnznw4xk5qVtHfFF77g,True,none,0,2026-06-28T16:04:10Z,2026-06-28T16:04:10Z,True,0,True
youtube#commentThread,qwxe2R0jRSc6isbFI9w_sNyc5fw,UgyQcvHIXXequHhoRwx4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,PUwrX861rfSuccrhSfNkMu-zPxg,UgyQcvHIXXequHhoRwx4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Can&#39;t waiting for felix and Bjorn Minecraft playthrough,Cant waiting for felix and Bjorn Minecraft playthrough,@BoarNick-c1r,https://yt3.ggpht.com/ytc/AIdro_mEZHvwRV0keWlWe2UghE8cXAaBJ4oGZBpTbw3Y2PtF4KjhE3lNuL5IOut58OWZDL5bag=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@BoarNick-c1r,UCd-GYCWlMBjtQUJ5onl0BYw,True,none,0,2026-06-28T16:02:12Z,2026-06-28T16:02:12Z,True,0,True
youtube#commentThread,C70Q6_ni3TraWnuT4xUWTje5j-Y,UgyCeX89zJhzo_di8Rp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,JQQOFgeU1Vy3VujTB4pwR-7mQig,UgyCeX89zJhzo_di8Rp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"I love how it evokes the same feelings when I played the game Last Guardian and how it pulls out same distance,  pace my few favorite mangas Mushi and Blame! had. <br><br>I love this as is. No coloring required.","I love how it evokes the same feelings when I played the game Last Guardian and how it pulls out same distance  pace my few favorite mangas Mushi and Blame had 

I love this as is No coloring required",@bodyhopperx,https://yt3.ggpht.com/Svyn-pq3lkwxPJfwKi79D65i98DPGL6bEkoGiBQL8gmdr0hQqv2TZ9esFi1JjXOJvR3whj86SAk=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@bodyhopperx,UCEopvqYNbQuDHQp81e9cGAg,True,none,0,2026-06-28T15:38:02Z,2026-06-28T15:38:02Z,True,0,True
youtube#commentThread,5ZAmSHkKaWIua__-FnKVKOgFSMQ,Ugx3Z4G9Xtfnh3ttP914AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,2modDylDNplGMJfGzgPZJxqmTg4,Ugx3Z4G9Xtfnh3ttP914AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"Wow! Love you very much. You are absolutely awesome, my friend.",Wow Love you very much You are absolutely awesome my friend,@itsMohak,https://yt3.ggpht.com/ytc/AIdro_mGNeeZ-NTuQRrGUXj50NRNKtypM1fH-s9_DcGjAVEnFyw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@itsMohak,UCIk8b5T8pRNJxcT5AHFd2Qw,True,none,0,2026-06-28T14:52:01Z,2026-06-28T14:52:01Z,True,0,True
youtube#commentThread,h1VsQRTrejfIycJ3G6csz-0lwWw,UgwFAE8xbE_ZG4wvG014AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,J5BmjwcqeXeGtybp0h_vQ8IG03o,UgwFAE8xbE_ZG4wvG014AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Does this mean he is the most followed artist account now?,Does this mean he is the most followed artist account now,@nacre_0,https://yt3.ggpht.com/KA7QTcumYfUUUdsVKWe7Fkq1Vv6Vg5TTCPs5f0AcbyZClKYP04PnAJ2a9KOMFGySoyuIkMwCmBc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@nacre_0,UC-AUIaM0SP18-9ne26IhJFQ,True,none,0,2026-06-28T14:50:31Z,2026-06-28T14:50:31Z,True,0,True
youtube#commentThread,Eh0abRi4rCLHba-TAKqVZRQO6kQ,Ugws9YOnJ7eCJmj4sgp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,x3VEqcH1X6lIm9LRb43rImwJnzA,Ugws9YOnJ7eCJmj4sgp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"I&#39;m so amazed by your drawing skills!!! Truly! So cool that you&#39;re working on your own story, it aleady looks great and very intriguing. Hats off!! Really enjoyed this video and pretty unbelievable that you finished it!",Im so amazed by your drawing skills Truly So cool that youre working on your own story it aleady looks great and very intriguing Hats off Really enjoyed this video and pretty unbelievable that you finished it,@Lisa-gq7qh,https://yt3.ggpht.com/ytc/AIdro_k6a_8ZXkXuaSWo_AuRa_lNgaXYOlo9nqmzn1VNWHP2Ieg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Lisa-gq7qh,UCuDKwMB0zw-6YCIVF_a3SVg,True,none,0,2026-06-28T14:46:12Z,2026-06-28T15:07:07Z,True,0,True
youtube#commentThread,x2cA58gjdehmlTIxaycwm382Ha4,UgwUnejUPqllqJuE0114AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,NLL4U3Lc1iz5jzD3TVLcNzMqi-A,UgwUnejUPqllqJuE0114AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"Wow , it must be nice to just learn whatever you want and spend your time however you want without worrying about the finance too much.",Wow  it must be nice to just learn whatever you want and spend your time however you want without worrying about the finance too much,@uselessguy7404,https://yt3.ggpht.com/ytc/AIdro_k7e3p-TNmThnmBOGYNga5TZ-sAjfukynS4Bg6Y9rBRPw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@uselessguy7404,UC5XJ65dSdNYn-rduLlc5NOw,True,none,0,2026-06-28T14:44:58Z,2026-06-28T14:44:58Z,True,3,True
youtube#commentThread,Bbv91AZG3weWOuAlCD8fYUCZO_s,Ugzet4PRA8qWhfmwefF4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,9InbNeGttWbtTFRFDemRfGdo36s,Ugzet4PRA8qWhfmwefF4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,The stripes washing away like blood in the water is a very nice picture.,The stripes washing away like blood in the water is a very nice picture,@charlied.g.5029,https://yt3.ggpht.com/ytc/AIdro_k2MBvG9XLwRN9If4YzA0VF87BhAwOctBy8L32dSbG-AmH722OkziMXKiHaJkuGXf4ZlA=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@charlied.g.5029,UCZLnVjS7YWsU9dpauW8p05Q,True,none,0,2026-06-28T14:39:24Z,2026-06-28T14:39:24Z,True,0,True
youtube#commentThread,LWe-lgX6Tegh68jdo1vKn7cTduA,Ugx6D2wFg3vy_WSrqUp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,0ZJ2tNNZlTnHyAZhYRi3X_-wpiA,Ugx6D2wFg3vy_WSrqUp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"That was actually an epic story, WOW, From Amnesia to THIS!!!",That was actually an epic story WOW From Amnesia to THIS,@F1NATIK,https://yt3.ggpht.com/Q-5i5GPFCs9CmrohtrfkHbuiKzSUu17tKsQq9ay7jTr26D3pRoOeUX1cIn7wf7vadO_ZWyeP=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@F1NATIK,UCA4MWay9n_x8i_Bi6JmFcxQ,True,none,0,2026-06-28T14:08:10Z,2026-06-28T14:08:10Z,True,0,True
youtube#commentThread,SKiqqH2-wYDAZjSFIqJdrNjYV1g,Ugwm5MWLcuUB7K_9pX94AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,54YzUUy2x-oLRgE9lS6bt2Cjwds,Ugwm5MWLcuUB7K_9pX94AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Maybe you should try to incorporate your Mangaka skills with Marzias art skills. And create a own genre of Manga,Maybe you should try to incorporate your Mangaka skills with Marzias art skills And create a own genre of Manga,@kratos_ezio,https://yt3.ggpht.com/iVclacdRx1pMYrdTOfn-WjjhUDVcZP71drrouib2I26FARDKelXEHrL8XD-gi8Uf3z-eRDI9Hw=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@kratos_ezio,UCxyPRH_9MFY7AlaFusY0DnQ,True,none,0,2026-06-28T14:01:58Z,2026-06-28T14:01:58Z,True,0,True
youtube#commentThread,3GaKJTIg0Z9FM-jLhj9nifVh2-8,UgxsNis8C28IGhQuqjd4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,6DMv6D_VpQaQuyZ1RqGPAkFna4s,UgxsNis8C28IGhQuqjd4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"I love the video, and the manga looks awesome! I&#39;d love to see you make an animated video or a flipbook someday. I know it takes a lot of time, but the end result would be so satisfying.",I love the video and the manga looks awesome Id love to see you make an animated video or a flipbook someday I know it takes a lot of time but the end result would be so satisfying,@landermoens0410,https://yt3.ggpht.com/wbNCsnXQH3VWAlxr2stfSoLQ2QYYUCCEf0C8V7H5Qm3oy_LaJbIg-BpSZCq944imFPe4ulBecIc=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@landermoens0410,UCIQAGSjrm2ksBC0c89LOAVw,True,none,0,2026-06-28T13:42:34Z,2026-06-28T13:42:34Z,True,0,True
youtube#commentThread,3LX0tzXzfmHkJCnpy95IX_uLe_w,Ugy1jUe8yL0RYs56QoZ4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,vhlfJec5wp84x4rE06XcodJcCX0,Ugy1jUe8yL0RYs56QoZ4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Bro has such a great understanding of visual storytelling and composition. You can tell he truly loves and appreciates art,Bro has such a great understanding of visual storytelling and composition You can tell he truly loves and appreciates art,@carowolff4702,https://yt3.ggpht.com/ytc/AIdro_kWcDfpKqCoIU6w4tPFU0QEbWnQHpFrvsCmDJx615B_byaO=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@carowolff4702,UC1XANlDL5KjeVOt4o0Coe7g,True,none,0,2026-06-28T13:39:16Z,2026-06-28T13:39:16Z,True,0,True
youtube#commentThread,WIckrK7PeI7nxf9aoVjB4Kfikqg,UgzL-8jUeW1itPIyx494AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,L8a-TJ7EDfMkDaYlLem7nMaZRwE,UgzL-8jUeW1itPIyx494AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,the pacing of the first few pages from the sky zooming in to the boy and walking down from the mountains to the town .... reminds me of the starting scene of death stranding 2 😁,the pacing of the first few pages from the sky zooming in to the boy and walking down from the mountains to the town  reminds me of the starting scene of death stranding 2 ,@that_chubby_otakukit2916,https://yt3.ggpht.com/ytc/AIdro_kxlhBwq4Dk79sn1gEW2H-29SrdVYx0aQt4vHDfHuY=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@that_chubby_otakukit2916,UCykUOCb16oXNpvonyUdD9uw,True,none,0,2026-06-28T13:29:48Z,2026-06-28T13:29:48Z,True,0,True
youtube#commentThread,jrVJSeoqekTU8Dmp_hL9zr425HE,UgzZ0pva329YcHqqpkJ4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,QY8CIkMX3Z_H_M2qSlGpWhlU76I,UgzZ0pva329YcHqqpkJ4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,&quot;ive never written a story before&quot; did bro forgot about the beastmaster64 saga?,ive never written a story before did bro forgot about the beastmaster64 saga,@danielwicaksana4601,https://yt3.ggpht.com/ytc/AIdro_nsY7Wz66Qkthpw8X7S-QjH6rLsZ8W4MCt8yLMHraVlOilDEr_euLO-DWFfReOv4gst5w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@danielwicaksana4601,UCVPJwk8cvlu-BBeW0nV5jiA,True,none,0,2026-06-28T13:09:00Z,2026-06-28T13:09:00Z,True,0,True
youtube#commentThread,wgRf-ZaUN93JZFB3z3FlIFJ7zWY,UgwfDKRafFw9iKsxvt14AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,a6gbyluO_Cp7F9ThMGgmPF3oWoY,UgwfDKRafFw9iKsxvt14AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Hey everyone! I just dropped my first track and I’d love to get some honest feedback on the production,Hey everyone I just dropped my first track and Id love to get some honest feedback on the production,@gigi7426,https://yt3.ggpht.com/eIoMyTmCBYaX_Zu4T1KLppOHtf5qL67BlIxUMzzFqwi77do8q7P06-OuwUw-NVs_wZXRJqPrlg=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@gigi7426,UCX7yrzcOQAwaER62zYleTww,True,none,0,2026-06-28T13:07:38Z,2026-06-28T13:07:38Z,True,0,True
youtube#commentThread,c8uDatD1ukDbsqu_lMYhJOEmgt8,UgzQLb38kPnouPO2-3R4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,MO1F6NKgHEgsmvdkaj9OoU9dfJ8,UgzQLb38kPnouPO2-3R4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,"I like to draw too. I recommend you to use Artwod, now i can really draw. Im Telling just so you dont waste to much time on the problems that you have in this video.",I like to draw too I recommend you to use Artwod now i can really draw Im Telling just so you dont waste to much time on the problems that you have in this video,@JoseJose-gh2uc,https://yt3.ggpht.com/ytc/AIdro_nrCtTeyIMjNEl9gfO0WrTpmjIjhuJU2VKhzyf7KSM=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@JoseJose-gh2uc,UCd5dN0QZuo3zBHVCTnyNRuA,True,none,0,2026-06-28T12:20:38Z,2026-06-28T12:20:38Z,True,0,True
youtube#commentThread,pI0S65K_NDdjpXiZImJNgXjWrdg,UgxAOA4xqh_tpVh8hgd4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,cOMHTcXFtjDGpeE327FMYSUuzfA,UgxAOA4xqh_tpVh8hgd4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,&quot;And then you go into the boy&quot;<br>First manga and he chose Yaoi...😢,"And then you go into the boy
First manga and he chose Yaoi",@umadbroyo2388,https://yt3.ggpht.com/ytc/AIdro_nw_h6_AT2tkutZrzDlGtUl2C1E52VIdizl43QjHKjh8H4=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@umadbroyo2388,UC7HEXluk9vNSguk0vgCzazA,True,none,1,2026-06-28T12:10:44Z,2026-06-28T12:10:44Z,True,0,True
youtube#commentThread,8yYcQyVvGmkqG3DZLeD57ROWBeg,UgzdBbOWeFZ1JAuSTlp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,GxXNWeiJN3mqorN_zC-8T9YR8YI,UgzdBbOWeFZ1JAuSTlp4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,This is the most stressful thing I&#39;ve ever watched in my whole life.,This is the most stressful thing Ive ever watched in my whole life,@Randomgirl0967,https://yt3.ggpht.com/f-jtLFSFyW-Al0njGd1liKzutHGKb42r6lc1Ccw5kWvsYKqepwFWlkAWXxnsovk3E_ANbTMc3DQ=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@Randomgirl0967,UCkGdyq91OUvSTrDxANBk62g,True,none,0,2026-06-28T12:05:29Z,2026-06-28T12:05:29Z,True,0,True
youtube#commentThread,NhqIbmfCgA0Wm8MStxhI7oWIhxc,UgxtZxSWJ7uNh2VIChV4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,youtube#comment,WoryXMsHm71bwU7s89T7fg58DWQ,UgxtZxSWJ7uNh2VIChV4AaABAg,UC-lHJZR3Gqxm24_Vd_AJ5Yw,iRRpvuMG7AM,Yo pewdiepie i went to your channel and clicked “hide user from channel” so you’ll never be able to comment on my videos or posts haha,Yo pewdiepie i went to your channel and clicked hide user from channel so youll never be able to comment on my videos or posts haha,@WilliamwWrench,https://yt3.ggpht.com/ZOrE1_kmIbY1VH-BaeJrhTxm5LmmlbguuzkFd8JUFyhbvixeDC7KBGAcu0k6_6BqTpiIRIwq2w=s48-c-k-c0x00ffffff-no-rj,http://www.youtube.com/@WilliamwWrench,UCIzME9sRXCwlzEWbGmBMi7Q,True,none,0,2026-06-28T11:54:25Z,2026-06-28T11:54:25Z,True,0,True
